dt,passenger_ivr_entrance_count,driver_ivr_entrance_count,finish_ord_cnt,finish_dri_cnt,finish_pas_cnt,act_dri_cnt,act_pas_cnt,avg_strive_suc_assign_orders,sum_strive_suc_assign_orders,avg_finish_assign_count,sum_finish_assign_count,avg_finish_orders,sum_finish_orders,avg_charge_time_length,sum_charge_time_length,avg_server_time_length,sum_server_time_length,avg_wait_time_length,sum_wait_time_length,avg_dri_cancel_ord_cnt,sum_dri_cancel_ord_cnt,avg_pas_afterstrive_cancel_ord_cnt,sum_pas_afterstrive_cancel_ord_cnt,avg_gmv,sum_gmv,avg_charge_distance,sum_charge_distance,avg_real_order_arrive_time,sum_real_order_arrive_time,avg_subsidy_b,sum_subsidy_b,avg_subsidy_c,sum_subsidy_c
2019/5/5,43201,142939,17821295,1412407,12910792,1429912,14220325,3.083418556,19447090,2.774052282,17495920,2.823885403,17810217,2381.258844,15018575717,3103.959667,19576642579,178.63866,1126672242,0.027094065,170882,0.250455447,1579620,55.65067614,350988257.9,17.98180543,113411067,581.4115746,3666956987,0.923476,30203975.41,0.413113,13511610.73
2019/5/6,41361,144364,17536855,1384898,12520917,1402316,13741027,3.067260816,19144747,2.763938758,17251519,2.807826401,17525450,2379.866361,14854276212,3093.492901,19308478309,172.4113173,1076129892,0.02767124,172714,0.243931926,1522536,55.33736347,345396067.4,17.71700347,110583210.7,582.0027113,3632653149,0.743941,22712759.38,0.475954,14531035.16
2019/5/7,38912,156432,16967277,1369562,12107953,1386312,13126207,3.021938933,18416817,2.738190701,16687550,2.782274332,16956212,2344.206181,14286462170,3030.346138,18468053625,170.3715955,1038307711,0.026163323,159449,0.22931899,1397555,55.15823942,336154774.7,17.6637387,107649376.9,550.9782499,3357865868,0.655904,17580260.72,0.538989,14446566.99
2019/5/8,39654,155725,17086817,1375761,12162322,1393590,13177638,3.031070205,18540623,2.748316333,16811058,2.79153853,17075442,2364.552727,14463630898,3051.901432,18668044637,169.912807,1039332343,0.026154282,159982,0.228112738,1395333,55.6718214,340536570.4,17.78698706,108800456.3,553.0977497,3383219842,0.68479,17602550.38,0.57495,14779103.82
2019/5/9,37867,154760,16860745,1362292,12015053,1379427,12957247,2.995146617,18224335,2.723419795,16570980,2.769112034,16849000,2354.844815,14328340565,3026.590302,18415657939,168.2123138,1023508345,0.024657571,150032,0.220548951,1341957,55.93454597,340340568.9,17.92350213,109057735.4,536.1210943,3262094205,0.58086,14782283.55,0.557569,14189566.85
2019/5/10,41063,139882,19369973,1420731,13893871,1438715,15214417,3.174179069,21215905,2.850310664,19051200,2.895713029,19354665,2564.106712,17138240547,3300.389448,22059482930,173.2351506,1157886943,0.026822801,179281,0.260109699,1738548,58.8835716,393572080.9,18.71832843,125111491.5,601.1353075,4017930085,0.620323,17609282.02,0.588515,16706340.11
2019/5/11,41257,129456,20316114,1383472,14480159,1397771,15822872,3.306177885,22194511,2.975308809,19973373,3.024020407,20300376,2590.74503,17391780198,3354.572226,22519384242,181.2111549,1216478094,0.029075194,195183,0.263325032,1767712,60.37226064,405281521.3,19.51936635,131034326.1,615.693355,4133175351,0.623547,19520258.69,0.585551,18330787.3
2019/5/12,42484,112322,19907733,1342376,14307500,1358789,15901439,3.353312145,21894895,2.998760823,19579911,3.047136507,19895772,2589.148933,16905418157,3393.846906,22159559996,183.2555402,1196536629,0.031221255,203854,0.283909201,1853738,60.50463243,395054953.7,19.65654533,128344149.8,657.150136,4290752726,0.62549,19679850.7,0.532847,16765010.24
2019/5/13,44657,139444,17399311,1381248,12437347,1397572,13613112,3.013136575,18957203,2.718232071,17101806,2.763779425,17388368,2364.770193,14877994236,3053.94778,19213967427,166.142311,1045287340,0.026349126,165776,0.238616022,1501257,55.67201589,350261490.1,17.79888211,111981987.2,559.4844918,3520006751,0.744718,22568720.56,0.492014,14910524.15
2019/5/14,39570,153775,16992464,1371314,12069075,1389009,13040942,2.975318034,18401503,2.70109874,16705534,2.74562478,16980915,2332.406042,14425273632,2998.219401,18543141499,165.6546958,1024527579,0.025341495,156730,0.221163843,1367836,55.31896555,342132202,17.74359894,109739155.8,533.405094,3298960086,0.547273,14207409.47,0.536567,13929495.07
2019/5/15,42184,145284,17710834,1382626,12562657,1399615,13632097,3.051655113,19237939,2.761808347,17410716,2.807487667,17698683,2400.518444,15133108323,3093.571865,19502186396,169.7401431,1070058836,0.027113942,170929,0.231818182,1461405,56.58180671,356697367.7,17.99439172,113438444.8,560.6271998,3534249930,0.528351,13785598.22,0.556542,14521154.72
2019/5/16,43658,155501,17927306,1384737,12687699,1401428,13768204,3.058545363,19483145,2.76594759,17619277,2.812365298,17914961,2407.361292,15335057538,3100.619094,19751157572,169.6518578,1080694040,0.027112422,172708,0.234981913,1496851,57.06499581,363507960.8,18.19568952,115907797.7,559.1865308,3562056785,0.539386,14303539.51,0.545821,14474209.82
2019/5/17,48578,148413,20143309,1449904,14443668,1468321,16104439,3.19939992,22215814,2.853297443,19812567,2.898712136,20127915,2583.95293,17942307657,3337.72236,23176289609,174.5565315,1212075868,0.030176228,209536,0.274572334,1906560,59.08990587,410305179.4,18.62845139,129351197.6,625.8791362,4345944497,0.663347,19815681.7,0.643865,19233727.86
2019/5/18,44861,132207,21178745,1414073,15047241,1429195,16511093,3.355523741,23222147,3.008227931,20818661,3.057921504,21162569,2629.217431,18195691164,3408.006223,23585355851,184.9320131,1279835497,0.031115054,215334,0.274378292,1898855,61.05588609,422541716.8,19.72760772,136526349.4,627.7712421,4344536708,0.659239,21025535.71,0.708979,22611915.08
2019/5/19,44789,138614,20351234,1389900,14549488,1406283,15957014,3.32505283,22204756,2.992050184,19980959,3.045598273,20338554,2551.491584,17038901623,3319.310648,22166409614,188.327675,1257655227,0.030912025,206431,0.266408316,1779079,60.28291739,402570286.9,19.62474167,131054338.8,612.747527,4091937789,0.62973,20682227.62,0.747578,24552722.42
2019/5/20,57277,157655,1448141,15243640,3.222799459,21627872,2.894900025,19427373,2.937028677,19710094,2558.567252,17170278739,3299.136307,22140160645,175.605425,1178469744,0.028167774,189031,0.260211006,1746249,59.08137034,396488931.9,18.80918926,126226513,601.1454234,4034224417,0.815399,27071099.65,1.107484,36768260.68,,,
